timestamp,sid,camera_name,class,conf,image_path
2025-11-14T14:30:47.973333,DwsQiNlwI55Q19NuAAAD,,cell phone,0.331,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143047.jpg
2025-11-14T14:30:48.237010,DwsQiNlwI55Q19NuAAAD,,person,0.864,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143048.jpg
2025-11-14T14:30:48.485193,DwsQiNlwI55Q19NuAAAD,,person,0.857,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143048.jpg
2025-11-14T14:30:48.721818,DwsQiNlwI55Q19NuAAAD,,person,0.875,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143048.jpg
2025-11-14T14:30:48.977786,DwsQiNlwI55Q19NuAAAD,,person,0.874,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143048.jpg
2025-11-14T14:30:48.985158,DwsQiNlwI55Q19NuAAAD,,cell phone,0.319,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143048.jpg
2025-11-14T14:30:49.208063,DwsQiNlwI55Q19NuAAAD,,person,0.892,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143049.jpg
2025-11-14T14:30:49.439787,DwsQiNlwI55Q19NuAAAD,,person,0.885,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143049.jpg
2025-11-14T14:30:49.748079,DwsQiNlwI55Q19NuAAAD,,person,0.798,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143049.jpg
2025-11-14T14:30:49.942269,DwsQiNlwI55Q19NuAAAD,,person,0.824,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143049.jpg
2025-11-14T14:30:50.213368,DwsQiNlwI55Q19NuAAAD,,person,0.877,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143050.jpg
2025-11-14T14:30:50.449777,DwsQiNlwI55Q19NuAAAD,,person,0.898,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143050.jpg
2025-11-14T14:30:50.705721,DwsQiNlwI55Q19NuAAAD,,person,0.866,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143050.jpg
2025-11-14T14:30:50.943623,DwsQiNlwI55Q19NuAAAD,,person,0.878,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143050.jpg
2025-11-14T14:30:51.250979,DwsQiNlwI55Q19NuAAAD,,person,0.873,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143051.jpg
2025-11-14T14:30:51.436598,DwsQiNlwI55Q19NuAAAD,,person,0.879,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143051.jpg
2025-11-14T14:30:51.702203,DwsQiNlwI55Q19NuAAAD,,person,0.837,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143051.jpg
2025-11-14T14:30:51.953397,DwsQiNlwI55Q19NuAAAD,,person,0.879,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143051.jpg
2025-11-14T14:30:52.191685,DwsQiNlwI55Q19NuAAAD,,person,0.875,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143052.jpg
2025-11-14T14:30:52.492048,DwsQiNlwI55Q19NuAAAD,,person,0.839,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143052.jpg
2025-11-14T14:30:52.690750,DwsQiNlwI55Q19NuAAAD,,person,0.896,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143052.jpg
2025-11-14T14:30:52.946969,DwsQiNlwI55Q19NuAAAD,,person,0.814,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143052.jpg
2025-11-14T14:30:53.246106,DwsQiNlwI55Q19NuAAAD,,person,0.849,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143053.jpg
2025-11-14T14:30:53.443215,DwsQiNlwI55Q19NuAAAD,,person,0.879,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143053.jpg
2025-11-14T14:30:53.451727,DwsQiNlwI55Q19NuAAAD,,cell phone,0.328,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143053.jpg
2025-11-14T14:30:53.726045,DwsQiNlwI55Q19NuAAAD,,person,0.852,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143053.jpg
2025-11-14T14:30:53.735863,DwsQiNlwI55Q19NuAAAD,,cell phone,0.396,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143053.jpg
2025-11-14T14:30:53.991841,DwsQiNlwI55Q19NuAAAD,,person,0.869,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143053.jpg
2025-11-14T14:30:54.208379,DwsQiNlwI55Q19NuAAAD,,person,0.884,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143054.jpg
2025-11-14T14:30:54.435109,DwsQiNlwI55Q19NuAAAD,,person,0.819,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143054.jpg
2025-11-14T14:30:54.745572,DwsQiNlwI55Q19NuAAAD,,person,0.868,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143054.jpg
2025-11-14T14:30:54.936428,DwsQiNlwI55Q19NuAAAD,,person,0.854,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143054.jpg
2025-11-14T14:30:55.204028,DwsQiNlwI55Q19NuAAAD,,person,0.883,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143055.jpg
2025-11-14T14:30:55.482323,DwsQiNlwI55Q19NuAAAD,,person,0.855,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143055.jpg
2025-11-14T14:30:55.489160,DwsQiNlwI55Q19NuAAAD,,cell phone,0.328,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143055.jpg
2025-11-14T14:30:55.699521,DwsQiNlwI55Q19NuAAAD,,person,0.891,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143055.jpg
2025-11-14T14:30:55.707432,DwsQiNlwI55Q19NuAAAD,,cell phone,0.461,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143055.jpg
2025-11-14T14:30:55.948140,DwsQiNlwI55Q19NuAAAD,,person,0.847,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143055.jpg
2025-11-14T14:30:56.279125,DwsQiNlwI55Q19NuAAAD,,person,0.832,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143056.jpg
2025-11-14T14:30:56.286390,DwsQiNlwI55Q19NuAAAD,,cell phone,0.303,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143056.jpg
2025-11-14T14:30:56.442514,DwsQiNlwI55Q19NuAAAD,,person,0.878,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143056.jpg
2025-11-14T14:30:56.745701,DwsQiNlwI55Q19NuAAAD,,person,0.881,ultimate_detections\snapshots\det_DwsQiNlwI55Q19NuAAAD_20251114_143056.jpg
2025-11-14T14:40:18.730984,PMRb0YFxtvz2zoq0AAAB,,person,0.866,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144018.jpg
2025-11-14T14:40:18.802699,PMRb0YFxtvz2zoq0AAAB,,person,0.886,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144018.jpg
2025-11-14T14:40:18.872476,PMRb0YFxtvz2zoq0AAAB,,person,0.904,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144018.jpg
2025-11-14T14:40:18.954689,PMRb0YFxtvz2zoq0AAAB,,person,0.876,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144018.jpg
2025-11-14T14:40:19.057185,PMRb0YFxtvz2zoq0AAAB,,person,0.893,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.123768,PMRb0YFxtvz2zoq0AAAB,,person,0.875,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.192811,PMRb0YFxtvz2zoq0AAAB,,person,0.861,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.258370,PMRb0YFxtvz2zoq0AAAB,,person,0.894,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.333180,PMRb0YFxtvz2zoq0AAAB,,person,0.885,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.416420,PMRb0YFxtvz2zoq0AAAB,,person,0.894,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.485112,PMRb0YFxtvz2zoq0AAAB,,person,0.888,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.571034,PMRb0YFxtvz2zoq0AAAB,,person,0.889,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.636069,PMRb0YFxtvz2zoq0AAAB,,person,0.886,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.700367,PMRb0YFxtvz2zoq0AAAB,,person,0.901,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.767854,PMRb0YFxtvz2zoq0AAAB,,person,0.877,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.844952,PMRb0YFxtvz2zoq0AAAB,,person,0.873,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:19.926162,PMRb0YFxtvz2zoq0AAAB,,person,0.878,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144019.jpg
2025-11-14T14:40:20.020128,PMRb0YFxtvz2zoq0AAAB,,person,0.895,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144020.jpg
2025-11-14T14:40:20.090492,PMRb0YFxtvz2zoq0AAAB,,person,0.883,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144020.jpg
2025-11-14T14:40:20.160716,PMRb0YFxtvz2zoq0AAAB,,person,0.868,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144020.jpg
2025-11-14T14:40:20.226969,PMRb0YFxtvz2zoq0AAAB,,person,0.882,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144020.jpg
2025-11-14T14:40:20.300060,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144020.jpg
2025-11-14T14:40:20.371339,PMRb0YFxtvz2zoq0AAAB,,person,0.895,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144020.jpg
2025-11-14T14:41:02.949653,PMRb0YFxtvz2zoq0AAAB,,person,0.880,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144102.jpg
2025-11-14T14:41:03.171697,PMRb0YFxtvz2zoq0AAAB,,person,0.883,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144103.jpg
2025-11-14T14:41:03.409874,PMRb0YFxtvz2zoq0AAAB,,person,0.887,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144103.jpg
2025-11-14T14:41:03.693411,PMRb0YFxtvz2zoq0AAAB,,person,0.877,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144103.jpg
2025-11-14T14:41:03.963456,PMRb0YFxtvz2zoq0AAAB,,person,0.886,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144103.jpg
2025-11-14T14:41:04.177721,PMRb0YFxtvz2zoq0AAAB,,person,0.893,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144104.jpg
2025-11-14T14:41:04.482147,PMRb0YFxtvz2zoq0AAAB,,person,0.884,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144104.jpg
2025-11-14T14:41:04.673571,PMRb0YFxtvz2zoq0AAAB,,person,0.887,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144104.jpg
2025-11-14T14:41:04.916713,PMRb0YFxtvz2zoq0AAAB,,person,0.886,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144104.jpg
2025-11-14T14:41:05.166688,PMRb0YFxtvz2zoq0AAAB,,person,0.901,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144105.jpg
2025-11-14T14:41:05.428966,PMRb0YFxtvz2zoq0AAAB,,person,0.899,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144105.jpg
2025-11-14T14:41:05.692677,PMRb0YFxtvz2zoq0AAAB,,person,0.868,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144105.jpg
2025-11-14T14:41:05.935056,PMRb0YFxtvz2zoq0AAAB,,person,0.899,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144105.jpg
2025-11-14T14:41:06.158838,PMRb0YFxtvz2zoq0AAAB,,person,0.859,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144106.jpg
2025-11-14T14:41:06.403065,PMRb0YFxtvz2zoq0AAAB,,person,0.865,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144106.jpg
2025-11-14T14:41:06.662422,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144106.jpg
2025-11-14T14:41:06.947803,PMRb0YFxtvz2zoq0AAAB,,person,0.876,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144106.jpg
2025-11-14T14:41:07.155247,PMRb0YFxtvz2zoq0AAAB,,person,0.901,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144107.jpg
2025-11-14T14:41:07.399738,PMRb0YFxtvz2zoq0AAAB,,person,0.910,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144107.jpg
2025-11-14T14:41:07.711680,PMRb0YFxtvz2zoq0AAAB,,person,0.895,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144107.jpg
2025-11-14T14:41:07.903870,PMRb0YFxtvz2zoq0AAAB,,person,0.905,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144107.jpg
2025-11-14T14:41:08.166894,PMRb0YFxtvz2zoq0AAAB,,person,0.906,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144108.jpg
2025-11-14T14:41:08.444357,PMRb0YFxtvz2zoq0AAAB,,person,0.918,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144108.jpg
2025-11-14T14:41:08.650225,PMRb0YFxtvz2zoq0AAAB,,person,0.908,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144108.jpg
2025-11-14T14:41:08.904081,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144108.jpg
2025-11-14T14:41:09.162505,PMRb0YFxtvz2zoq0AAAB,,person,0.907,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144109.jpg
2025-11-14T14:41:09.407500,PMRb0YFxtvz2zoq0AAAB,,person,0.899,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144109.jpg
2025-11-14T14:41:09.657437,PMRb0YFxtvz2zoq0AAAB,,person,0.914,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144109.jpg
2025-11-14T14:41:09.914686,PMRb0YFxtvz2zoq0AAAB,,person,0.929,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144109.jpg
2025-11-14T14:41:10.151163,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144110.jpg
2025-11-14T14:41:10.409247,PMRb0YFxtvz2zoq0AAAB,,person,0.904,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144110.jpg
2025-11-14T14:41:10.658913,PMRb0YFxtvz2zoq0AAAB,,person,0.909,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144110.jpg
2025-11-14T14:41:10.900382,PMRb0YFxtvz2zoq0AAAB,,person,0.917,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144110.jpg
2025-11-14T14:41:11.172170,PMRb0YFxtvz2zoq0AAAB,,person,0.899,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144111.jpg
2025-11-14T14:41:11.452128,PMRb0YFxtvz2zoq0AAAB,,person,0.911,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144111.jpg
2025-11-14T14:41:11.668188,PMRb0YFxtvz2zoq0AAAB,,person,0.908,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144111.jpg
2025-11-14T14:41:11.900458,PMRb0YFxtvz2zoq0AAAB,,person,0.904,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144111.jpg
2025-11-14T14:41:12.159260,PMRb0YFxtvz2zoq0AAAB,,person,0.900,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144112.jpg
2025-11-14T14:41:12.402633,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144112.jpg
2025-11-14T14:41:12.654941,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144112.jpg
2025-11-14T14:41:12.898738,PMRb0YFxtvz2zoq0AAAB,,person,0.888,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144112.jpg
2025-11-14T14:41:13.163845,PMRb0YFxtvz2zoq0AAAB,,person,0.900,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144113.jpg
2025-11-14T14:41:13.427116,PMRb0YFxtvz2zoq0AAAB,,person,0.903,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144113.jpg
2025-11-14T14:41:13.660189,PMRb0YFxtvz2zoq0AAAB,,person,0.905,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144113.jpg
2025-11-14T14:41:13.902745,PMRb0YFxtvz2zoq0AAAB,,person,0.910,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144113.jpg
2025-11-14T14:41:14.158558,PMRb0YFxtvz2zoq0AAAB,,person,0.892,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144114.jpg
2025-11-14T14:41:14.449858,PMRb0YFxtvz2zoq0AAAB,,person,0.892,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144114.jpg
2025-11-14T14:41:14.652930,PMRb0YFxtvz2zoq0AAAB,,person,0.897,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144114.jpg
2025-11-14T14:41:14.904643,PMRb0YFxtvz2zoq0AAAB,,person,0.895,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144114.jpg
2025-11-14T14:41:15.185955,PMRb0YFxtvz2zoq0AAAB,,person,0.890,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144115.jpg
2025-11-14T14:41:15.423262,PMRb0YFxtvz2zoq0AAAB,,person,0.897,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144115.jpg
2025-11-14T14:41:15.656893,PMRb0YFxtvz2zoq0AAAB,,person,0.898,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144115.jpg
2025-11-14T14:41:15.899235,PMRb0YFxtvz2zoq0AAAB,,person,0.865,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144115.jpg
2025-11-14T14:41:16.186498,PMRb0YFxtvz2zoq0AAAB,,person,0.878,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144116.jpg
2025-11-14T14:41:16.400229,PMRb0YFxtvz2zoq0AAAB,,person,0.898,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144116.jpg
2025-11-14T14:41:16.653597,PMRb0YFxtvz2zoq0AAAB,,person,0.893,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144116.jpg
2025-11-14T14:41:16.933002,PMRb0YFxtvz2zoq0AAAB,,person,0.898,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144116.jpg
2025-11-14T14:41:17.173403,PMRb0YFxtvz2zoq0AAAB,,person,0.891,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144117.jpg
2025-11-14T14:41:17.178779,PMRb0YFxtvz2zoq0AAAB,,toothbrush,0.371,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144117.jpg
2025-11-14T14:41:17.396863,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144117.jpg
2025-11-14T14:41:17.689318,PMRb0YFxtvz2zoq0AAAB,,person,0.903,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144117.jpg
2025-11-14T14:41:17.694406,PMRb0YFxtvz2zoq0AAAB,,toothbrush,0.550,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144117.jpg
2025-11-14T14:41:17.698908,PMRb0YFxtvz2zoq0AAAB,,toothbrush,0.317,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144117.jpg
2025-11-14T14:41:17.901723,PMRb0YFxtvz2zoq0AAAB,,person,0.891,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144117.jpg
2025-11-14T14:41:18.158197,PMRb0YFxtvz2zoq0AAAB,,person,0.901,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144118.jpg
2025-11-14T14:41:18.438284,PMRb0YFxtvz2zoq0AAAB,,person,0.910,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144118.jpg
2025-11-14T14:41:18.647919,PMRb0YFxtvz2zoq0AAAB,,person,0.907,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144118.jpg
2025-11-14T14:41:18.898095,PMRb0YFxtvz2zoq0AAAB,,person,0.902,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144118.jpg
2025-11-14T14:41:19.150909,PMRb0YFxtvz2zoq0AAAB,,person,0.899,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144119.jpg
2025-11-14T14:41:19.394135,PMRb0YFxtvz2zoq0AAAB,,person,0.867,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144119.jpg
2025-11-14T14:41:19.655750,PMRb0YFxtvz2zoq0AAAB,,person,0.692,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144119.jpg
2025-11-14T14:41:19.900943,PMRb0YFxtvz2zoq0AAAB,,person,0.572,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144119.jpg
2025-11-14T14:41:20.145896,PMRb0YFxtvz2zoq0AAAB,,person,0.678,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144120.jpg
2025-11-14T14:41:20.402409,PMRb0YFxtvz2zoq0AAAB,,person,0.699,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144120.jpg
2025-11-14T14:41:20.651648,PMRb0YFxtvz2zoq0AAAB,,person,0.825,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144120.jpg
2025-11-14T14:41:20.897320,PMRb0YFxtvz2zoq0AAAB,,person,0.684,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144120.jpg
2025-11-14T14:41:21.154418,PMRb0YFxtvz2zoq0AAAB,,person,0.743,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144121.jpg
2025-11-14T14:41:21.461324,PMRb0YFxtvz2zoq0AAAB,,person,0.823,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144121.jpg
2025-11-14T14:41:21.656036,PMRb0YFxtvz2zoq0AAAB,,person,0.833,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144121.jpg
2025-11-14T14:41:21.899666,PMRb0YFxtvz2zoq0AAAB,,person,0.834,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144121.jpg
2025-11-14T14:41:22.154097,PMRb0YFxtvz2zoq0AAAB,,person,0.815,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144122.jpg
2025-11-14T14:41:22.398719,PMRb0YFxtvz2zoq0AAAB,,person,0.866,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144122.jpg
2025-11-14T14:41:22.653121,PMRb0YFxtvz2zoq0AAAB,,person,0.854,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144122.jpg
2025-11-14T14:41:22.896479,PMRb0YFxtvz2zoq0AAAB,,person,0.822,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144122.jpg
2025-11-14T14:41:23.166988,PMRb0YFxtvz2zoq0AAAB,,person,0.686,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144123.jpg
2025-11-14T14:41:23.399419,PMRb0YFxtvz2zoq0AAAB,,person,0.854,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144123.jpg
2025-11-14T14:41:23.656073,PMRb0YFxtvz2zoq0AAAB,,person,0.861,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144123.jpg
2025-11-14T14:41:23.898886,PMRb0YFxtvz2zoq0AAAB,,person,0.798,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144123.jpg
2025-11-14T14:41:24.159028,PMRb0YFxtvz2zoq0AAAB,,person,0.721,ultimate_detections\snapshots\det_PMRb0YFxtvz2zoq0AAAB_20251114_144124.jpg
